id,carat,color,depth,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
17391,2.01,,60.9,58.0,8.15,8.07,4.94,0,0,0,1,0,0,0,1,0,0,0,0,0,12048
17410,2.19,,61.8,60.0,8.35,8.25,5.13,0,0,0,1,0,0,0,0,1,0,0,0,0,13355
17428,2.0,,58.5,58.0,8.24,8.28,4.83,0,0,0,0,1,0,0,1,0,0,0,0,0,15249
17442,2.2,,58.9,60.0,8.63,8.52,5.05,0,0,0,1,0,0,0,0,0,0,1,0,0,17905
17451,2.01,,61.6,61.0,8.14,8.07,4.99,0,0,0,1,0,0,0,0,0,0,1,0,0,17191
17478,2.02,,65.5,57.0,7.88,7.96,5.19,0,1,0,0,0,0,0,0,0,1,0,0,0,15765
17494,2.0,,64.1,55.0,7.94,7.88,5.07,0,1,0,0,0,0,0,0,0,0,1,0,0,17898
17536,2.01,,60.9,59.0,8.15,8.04,4.93,0,0,0,1,0,0,0,1,0,0,0,0,0,16733
17565,2.0,,62.8,57.0,7.95,8.0,5.01,0,0,0,0,1,0,0,1,0,0,0,0,0,18803
17583,2.03,,61.9,57.0,8.14,8.1,5.03,0,0,1,0,0,0,0,0,1,0,0,0,0,11379
17607,2.06,,62.0,57.0,8.1,8.06,5.01,0,0,1,0,0,0,0,0,1,0,0,0,0,11040
17651,2.12,,61.4,57.0,8.28,8.24,5.07,0,0,1,0,0,0,0,0,1,0,0,0,0,12284
17667,2.1,,61.3,58.0,8.29,8.24,5.07,0,0,0,1,0,0,0,0,0,0,0,1,0,17606
17672,2.02,,63.5,60.0,7.98,7.93,5.05,0,0,0,0,1,0,0,1,0,0,0,0,0,12915
17698,2.01,,63.2,59.0,8.04,8.0,5.07,0,0,0,0,1,0,0,0,1,0,0,0,0,12229
17758,2.26,,63.1,58.0,8.3,8.22,5.21,0,0,0,0,1,0,0,0,1,0,0,0,0,13797
17800,2.27,,68.6,56.0,7.99,7.94,5.47,1,0,0,0,0,1,0,0,0,0,0,0,0,7131
17813,2.42,,62.3,58.0,8.63,8.55,5.35,0,0,0,1,0,0,0,0,1,0,0,0,0,16198
17821,2.0,,60.0,56.0,8.16,8.23,4.92,0,0,0,0,1,0,0,0,1,0,0,0,0,17953
17825,2.05,,60.8,58.0,8.26,8.19,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,16896
17830,2.24,,60.5,59.0,8.45,8.5,5.13,0,0,1,0,0,0,0,1,0,0,0,0,0,18299
17831,2.1,,65.2,56.0,7.97,7.93,5.19,1,0,0,0,0,0,0,0,1,0,0,0,0,13007
17847,2.12,,61.5,58.0,8.3,8.26,5.09,0,0,0,1,0,0,0,0,0,0,1,0,0,17254
17872,2.0,,64.2,59.0,7.84,7.93,5.06,0,1,0,0,0,0,0,1,0,0,0,0,0,17740
17879,2.0,,59.8,55.0,8.28,8.18,4.92,0,0,1,0,0,0,0,0,1,0,0,0,0,11255
17890,2.16,,61.0,57.0,8.4,8.32,5.1,0,0,1,0,0,1,0,0,0,0,0,0,0,9036
17895,2.01,,63.8,57.0,7.95,7.91,5.06,0,1,0,0,0,0,0,1,0,0,0,0,0,13976
17902,2.74,,64.9,61.0,8.76,8.66,5.65,1,0,0,0,0,1,0,0,0,0,0,0,0,8807
17970,2.02,,62.2,57.0,8.11,8.18,5.07,0,0,1,0,0,0,0,0,1,0,0,0,0,12736
17979,2.02,,60.6,57.0,8.19,8.25,4.98,0,0,0,0,1,0,0,0,1,0,0,0,0,15334
18051,2.01,,63.8,59.0,7.77,7.87,4.99,1,0,0,0,0,0,0,0,1,0,0,0,0,14799
18052,2.23,,61.2,58.0,8.43,8.36,5.14,0,0,0,1,0,0,0,0,0,0,1,0,0,18149
18061,2.04,,59.9,58.0,8.26,8.31,4.96,0,0,0,0,1,0,0,0,1,0,0,0,0,16389
18066,2.0,,59.3,60.0,8.19,8.13,4.84,0,0,0,1,0,0,0,1,0,0,0,0,0,14918
18077,2.12,,62.7,56.0,8.16,8.24,5.14,0,0,1,0,0,0,0,0,0,0,1,0,0,17068
18116,2.52,,60.6,60.0,8.78,8.7,5.3,0,0,0,1,0,0,0,0,1,0,0,0,0,18179
18141,2.3,,61.3,58.0,8.53,8.46,5.21,0,0,0,1,0,0,0,0,1,0,0,0,0,11051
18165,2.01,,62.1,56.0,8.08,8.03,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,12048
18225,2.05,,62.1,59.0,8.13,8.07,5.03,0,0,0,1,0,0,0,0,1,0,0,0,0,9850
18265,2.0,,63.5,59.0,7.98,7.93,5.05,0,0,0,0,1,0,0,0,0,0,1,0,0,15025
18271,4.0,,63.3,58.0,10.01,9.94,6.31,0,0,0,0,1,1,0,0,0,0,0,0,0,15984
18274,2.5,,67.0,57.0,8.36,8.29,5.58,1,0,0,0,0,0,0,0,1,0,0,0,0,14194
18298,2.16,,63.0,55.0,8.2,8.24,5.18,0,0,1,0,0,0,0,1,0,0,0,0,0,14691
18301,2.0,,62.2,57.0,7.97,8.08,4.99,0,0,0,0,1,0,0,1,0,0,0,0,0,15745
18344,2.0,,63.0,54.0,8.07,7.99,5.06,0,0,0,1,0,0,0,1,0,0,0,0,0,14319
18362,2.05,,62.2,57.0,8.19,8.12,5.07,0,0,1,0,0,0,0,0,1,0,0,0,0,12743
18388,2.04,,63.6,60.0,7.97,7.86,5.03,0,0,0,0,1,0,0,1,0,0,0,0,0,16420
18405,2.03,,61.6,58.0,8.17,8.09,5.01,0,0,0,1,0,0,0,0,1,0,0,0,0,16075
18417,2.01,,61.3,60.0,8.08,8.17,4.98,0,0,0,0,1,0,0,0,1,0,0,0,0,13940
18441,2.19,,61.5,57.0,8.31,8.44,5.15,0,0,1,0,0,0,0,0,1,0,0,0,0,15509
18486,2.01,,60.5,60.0,8.17,8.15,4.94,0,0,0,1,0,0,0,0,0,0,1,0,0,16778
18566,2.01,,63.4,57.0,8.0,7.93,5.05,0,0,0,0,1,0,0,0,1,0,0,0,0,16111
18595,2.49,,66.3,58.0,8.26,8.18,5.45,1,0,0,0,0,1,0,0,0,0,0,0,0,6289
18616,2.38,,60.9,59.0,8.62,8.59,5.24,0,0,0,1,0,0,0,0,0,1,0,0,0,18522
18646,3.0,,67.1,57.0,8.93,8.84,5.97,1,0,0,0,0,1,0,0,0,0,0,0,0,8044
18678,2.06,,61.8,58.0,8.1,8.15,5.02,0,0,0,1,0,0,0,0,1,0,0,0,0,16437
18742,2.01,,61.9,60.0,8.09,8.07,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,17892
18801,2.22,,63.2,57.0,8.28,8.23,5.22,0,0,0,0,1,0,0,0,1,0,0,0,0,16547
18808,3.01,,61.7,58.0,9.25,9.2,5.69,0,0,1,0,0,0,0,0,1,0,0,0,0,16037
18839,2.01,,62.1,60.0,7.96,8.01,4.96,0,0,0,0,1,0,0,0,0,0,1,0,0,15919
18859,2.03,,60.4,59.0,8.15,8.12,4.91,0,0,0,1,0,0,0,0,1,0,0,0,0,9435
18911,2.01,,63.9,59.0,7.81,7.91,5.02,0,1,0,0,0,0,0,1,0,0,0,0,0,15467
18912,2.03,,62.5,57.0,8.14,8.08,5.06,0,0,1,0,0,0,0,0,0,1,0,0,0,14579
18933,3.04,,59.3,60.0,9.51,9.46,5.62,0,0,0,1,0,0,0,0,1,0,0,0,0,18559
18946,2.0,,60.8,62.0,8.12,8.09,4.93,0,0,0,1,0,0,0,0,0,0,1,0,0,13162
18952,2.5,,62.0,58.0,8.63,8.6,5.34,0,1,0,0,0,0,0,0,0,0,1,0,0,18325
18956,2.17,,62.0,56.0,8.25,8.29,5.13,0,0,1,0,0,0,0,0,1,0,0,0,0,17805
18979,2.01,,58.8,60.0,8.27,8.19,4.84,0,1,0,0,0,0,0,1,0,0,0,0,0,16731
19019,2.06,,61.8,58.0,8.22,8.11,5.05,0,0,0,1,0,0,0,0,1,0,0,0,0,14803
19076,2.01,,59.0,60.0,8.31,8.26,4.89,0,0,0,1,0,0,0,0,1,0,0,0,0,16733
19124,2.01,,62.3,58.0,8.04,7.99,4.99,0,0,0,1,0,0,0,1,0,0,0,0,0,17235
19128,2.0,,57.3,65.0,8.26,8.22,4.72,0,1,0,0,0,0,0,0,1,0,0,0,0,13320
19169,2.2,,61.6,57.0,8.34,8.39,5.15,0,0,1,0,0,0,0,0,0,0,1,0,0,15384
19187,2.03,,61.6,58.0,8.12,8.15,5.01,0,0,0,1,0,0,0,0,1,0,0,0,0,12268
19190,2.0,,60.1,61.0,8.13,8.1,4.88,0,0,0,1,0,0,0,1,0,0,0,0,0,15984
19211,2.17,,62.3,58.0,8.29,8.25,5.15,0,0,0,1,0,0,0,1,0,0,0,0,0,13248
19280,2.03,,60.0,55.8,8.17,8.3,4.95,0,0,1,0,0,0,0,1,0,0,0,0,0,18757
19327,2.33,,62.4,57.0,8.52,8.47,5.31,0,0,1,0,0,0,0,0,0,0,1,0,0,15073
19357,2.02,,63.0,57.0,8.01,8.06,5.06,0,0,1,0,0,0,0,0,1,0,0,0,0,15974
19386,2.07,,62.3,60.0,8.12,8.16,5.07,0,0,0,0,1,0,0,1,0,0,0,0,0,15847
19402,2.02,,61.7,53.0,8.14,8.04,4.99,0,0,1,0,0,0,0,0,0,0,1,0,0,18077
19415,2.2,,61.7,59.0,8.3,8.34,5.13,0,0,0,1,0,0,0,0,0,1,0,0,0,15064
19430,2.0,,60.7,60.0,8.02,8.07,4.88,0,0,0,1,0,0,0,0,0,0,1,0,0,16544
19431,2.01,,61.6,61.0,8.08,7.97,4.94,0,0,0,1,0,0,0,0,0,0,1,0,0,16149
19469,2.02,,58.0,58.0,8.34,8.25,4.81,0,0,0,1,0,0,0,0,1,0,0,0,0,13117
19471,2.34,,61.7,60.0,8.59,8.53,5.28,0,0,0,1,0,0,0,1,0,0,0,0,0,15818
19494,2.0,,60.3,56.0,8.16,8.27,4.94,0,0,1,0,0,1,0,0,0,0,0,0,0,10494
19520,2.0,,61.7,60.0,7.95,7.9,4.89,0,0,0,1,0,0,0,0,1,0,0,0,0,11355
19526,2.18,,60.4,64.0,8.38,8.47,5.09,0,1,0,0,0,0,0,0,1,0,0,0,0,16690
19527,2.36,,61.8,56.0,8.57,8.53,5.28,0,0,1,0,0,0,0,0,1,0,0,0,0,14146
19531,2.05,,61.4,58.5,8.13,8.16,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,16641
19552,2.4,,60.6,58.5,8.59,8.67,5.24,0,0,0,0,1,0,0,0,1,0,0,0,0,17955
19560,2.16,,62.4,59.0,8.28,8.33,5.18,0,0,0,0,1,0,0,0,1,0,0,0,0,18678
19584,2.01,,63.0,55.0,8.03,7.97,5.04,0,0,1,0,0,0,0,0,0,0,1,0,0,15395
19595,2.01,,60.2,61.0,8.23,8.16,4.93,0,0,0,1,0,0,0,0,0,1,0,0,0,12963
19664,2.01,,59.5,58.0,8.21,8.18,4.88,0,0,0,1,0,0,0,1,0,0,0,0,0,14502
19686,2.01,,59.7,63.0,8.24,8.15,4.89,0,0,0,0,1,0,0,0,0,1,0,0,0,17751
19715,2.2,,62.2,56.0,8.33,8.29,5.17,0,0,1,0,0,0,0,0,1,0,0,0,0,13512
19739,2.44,,58.1,60.0,8.89,8.93,5.18,0,0,0,0,1,0,0,0,0,0,1,0,0,18430
19764,2.52,,58.5,59.0,8.9,8.87,5.2,0,0,0,1,0,0,0,1,0,0,0,0,0,18252
19775,2.06,,59.0,58.0,8.3,8.38,4.92,0,0,0,0,1,0,0,0,1,0,0,0,0,15938
19808,2.09,,60.0,60.0,8.37,8.32,5.01,0,0,0,1,0,0,0,0,1,0,0,0,0,13212
19860,2.2,,60.9,60.0,8.42,8.34,5.1,0,0,0,1,0,0,0,0,1,0,0,0,0,13065
19896,2.07,,63.6,58.0,8.09,7.99,5.11,0,1,0,0,0,0,0,1,0,0,0,0,0,13993
19922,2.09,,61.8,57.0,8.24,8.17,5.07,0,0,1,0,0,0,0,0,0,0,1,0,0,17051
19941,2.2,,63.0,59.0,8.22,8.19,5.17,0,0,0,1,0,0,0,0,1,0,0,0,0,15238
19971,2.0,,63.6,58.0,7.91,7.98,5.05,0,0,0,0,1,0,0,1,0,0,0,0,0,16580
19988,2.06,,61.4,57.0,8.22,8.18,5.03,0,0,1,0,0,0,0,0,1,0,0,0,0,10728
19995,2.0,,64.7,57.0,7.75,7.86,5.05,0,1,0,0,0,0,0,0,1,0,0,0,0,15393
20031,2.11,,61.6,59.0,8.24,8.19,5.06,0,0,0,1,0,0,0,1,0,0,0,0,0,17816
20037,3.01,,62.7,58.0,9.1,8.97,5.67,0,0,0,1,0,1,0,0,0,0,0,0,0,8040
20050,2.21,,60.7,62.0,8.48,8.42,5.13,0,0,0,1,0,0,0,0,1,0,0,0,0,15970
20058,2.04,,63.0,58.0,8.03,8.1,5.08,0,0,0,0,1,0,0,1,0,0,0,0,0,17952
20089,2.04,,58.1,60.0,8.37,8.28,4.84,0,0,0,1,0,0,0,1,0,0,0,0,0,18795
20105,2.38,,62.4,58.0,8.59,8.47,5.32,0,0,0,1,0,0,0,0,1,0,0,0,0,14648
20119,2.41,,57.7,61.0,8.87,8.83,5.11,0,1,0,0,0,0,0,0,1,0,0,0,0,17923
20167,2.15,,61.8,57.0,8.24,8.3,5.11,0,0,1,0,0,0,0,0,1,0,0,0,0,17063
20182,2.29,,61.6,60.0,8.45,8.43,5.2,0,0,0,1,0,0,0,0,0,0,1,0,0,17539
20190,2.53,,62.1,59.0,8.83,8.73,5.45,0,0,0,1,0,0,0,1,0,0,0,0,0,18254
20214,2.28,,61.6,57.0,8.44,8.37,5.18,0,0,1,0,0,0,0,0,1,0,0,0,0,13907
20373,2.41,,58.7,61.0,8.85,8.76,5.17,0,0,0,1,0,0,0,0,1,0,0,0,0,15248
20402,2.04,,60.2,58.0,8.17,8.24,4.94,0,0,0,1,0,0,0,0,1,0,0,0,0,18066
20461,2.03,,60.8,57.0,8.24,8.18,4.99,0,0,1,0,0,0,0,1,0,0,0,0,0,18026
20471,2.01,,62.5,61.0,7.97,8.03,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,15675
20489,2.13,,57.9,60.0,8.41,8.56,4.91,0,0,0,0,1,0,0,0,1,0,0,0,0,16462
20494,2.24,,62.2,59.0,8.37,8.33,5.19,0,0,0,1,0,0,0,0,1,0,0,0,0,13827
20513,2.21,,62.1,59.0,8.33,8.26,5.15,0,0,0,1,0,0,0,1,0,0,0,0,0,16804
20552,2.01,,62.7,57.0,8.03,8.11,5.06,0,0,0,0,1,0,0,1,0,0,0,0,0,17676
20579,2.5,,64.7,57.0,8.48,8.44,5.47,1,0,0,0,0,1,0,0,0,0,0,0,0,7854
20583,2.01,,59.3,62.0,8.15,8.2,4.85,0,0,0,0,1,0,0,1,0,0,0,0,0,12257
20594,2.31,,62.1,58.0,8.49,8.42,5.25,0,0,0,1,0,0,0,0,0,0,0,1,0,16100
20601,2.35,,61.8,58.0,8.58,8.44,5.26,0,0,0,1,0,0,0,1,0,0,0,0,0,14185
20630,2.02,,62.8,55.0,8.06,8.11,5.08,0,0,0,0,1,0,0,0,1,0,0,0,0,15877
20650,2.02,,62.3,59.0,8.02,8.06,5.01,0,0,1,0,0,0,0,0,0,1,0,0,0,17936
20695,2.05,,58.7,60.0,8.4,8.32,4.91,0,0,0,1,0,0,0,0,1,0,0,0,0,17988
20707,2.0,,64.8,58.0,7.98,7.89,5.14,1,0,0,0,0,0,0,1,0,0,0,0,0,15540
20734,2.11,,61.9,57.0,8.28,8.22,5.11,0,0,1,0,0,0,0,0,0,1,0,0,0,16723
20753,2.06,,62.3,56.0,8.16,8.09,5.06,0,0,1,0,0,0,0,0,1,0,0,0,0,18293
20782,2.2,,61.5,57.0,8.41,8.37,5.16,0,0,1,0,0,0,0,1,0,0,0,0,0,14593
20797,2.32,,70.5,55.0,7.93,7.9,5.58,1,0,0,0,0,1,0,0,0,0,0,0,0,6860
20827,2.09,,63.0,57.0,8.09,8.13,5.11,0,0,0,0,1,0,0,0,1,0,0,0,0,14704
20861,3.01,,65.8,56.0,8.99,8.94,5.9,1,0,0,0,0,0,0,0,1,0,0,0,0,18242
20878,2.18,,62.2,55.0,8.32,8.36,5.19,0,0,1,0,0,0,0,0,0,0,1,0,0,16427
20893,2.04,,60.0,60.0,8.21,8.17,4.91,0,0,0,0,1,0,0,0,1,0,0,0,0,16319
20911,2.08,,58.7,60.0,8.36,8.4,4.92,0,0,1,0,0,0,0,1,0,0,0,0,0,18760
20923,2.0,,64.9,57.0,7.99,7.82,5.14,1,0,0,0,0,1,0,0,0,0,0,0,0,7258
21005,2.13,,62.3,57.0,8.24,8.16,5.11,0,0,0,1,0,0,0,0,1,0,0,0,0,17073
21008,2.01,,63.9,59.0,8.01,7.92,5.09,0,1,0,0,0,1,0,0,0,0,0,0,0,7024
21045,2.0,,62.5,58.0,8.14,8.03,5.05,0,0,0,1,0,0,0,0,1,0,0,0,0,12940
21054,2.02,,62.4,56.0,8.14,8.04,5.06,0,0,1,0,0,0,0,0,1,0,0,0,0,12680
21083,2.04,,59.6,56.0,8.26,8.31,4.94,0,1,0,0,0,0,0,0,0,0,1,0,0,13550
21091,2.0,,58.6,61.0,8.28,8.16,4.82,0,0,0,1,0,0,0,0,1,0,0,0,0,14199
21147,2.29,,60.8,60.0,8.5,8.47,5.16,0,0,0,1,0,0,0,0,0,0,1,0,0,18823
21162,2.45,,63.5,58.0,8.7,8.58,5.49,0,0,0,0,1,0,0,0,1,0,0,0,0,11830
21214,2.22,,61.8,59.0,8.34,8.37,5.16,0,0,1,0,0,0,0,0,0,1,0,0,0,16689
21217,2.18,,62.9,59.0,8.21,8.25,5.18,0,0,0,0,1,0,0,1,0,0,0,0,0,13812
21241,2.22,,60.9,57.0,8.47,8.42,5.14,0,0,1,0,0,0,0,0,1,0,0,0,0,15584
21299,2.02,,62.6,58.0,8.03,8.1,5.05,0,0,0,0,1,0,0,0,0,0,1,0,0,13499
21309,2.04,,60.8,58.0,8.23,8.14,4.98,0,0,0,1,0,0,0,0,1,0,0,0,0,14945
21321,2.07,,62.3,59.0,8.1,8.14,5.06,0,0,1,0,0,0,0,0,1,0,0,0,0,15036
21335,2.15,,61.8,57.0,8.3,8.24,5.11,0,0,1,0,0,0,0,0,1,0,0,0,0,17219
21341,2.3,,62.6,54.0,8.42,8.46,5.28,0,0,1,0,0,0,0,0,1,0,0,0,0,18108
21352,2.02,,63.1,54.0,8.09,7.99,5.07,0,0,0,0,1,0,0,0,1,0,0,0,0,13655
21365,2.01,,61.0,54.0,8.01,8.13,4.92,0,0,1,0,0,0,0,0,1,0,0,0,0,16922
21367,2.17,,59.3,61.0,8.6,8.53,5.08,0,0,0,1,0,0,0,0,1,0,0,0,0,13084
21370,2.09,,63.4,55.0,8.18,8.11,5.16,0,0,0,0,1,0,0,0,1,0,0,0,0,18640
21382,2.07,,61.9,55.0,8.15,8.23,5.07,0,0,1,0,0,0,0,0,1,0,0,0,0,15475
21393,2.2,,59.9,57.0,8.54,8.49,5.1,0,0,1,0,0,0,0,0,1,0,0,0,0,14691
21425,2.11,,63.8,54.0,8.13,8.19,5.21,0,0,0,0,1,0,0,0,1,0,0,0,0,12937
21471,2.72,,59.6,55.0,9.17,9.13,5.45,0,0,1,0,0,1,0,0,0,0,0,0,0,11594
21512,2.07,,61.3,56.0,8.16,8.2,5.02,0,0,0,0,1,0,0,0,0,0,1,0,0,13495
21535,2.0,,60.7,60.0,8.07,8.02,4.88,0,0,0,1,0,0,0,0,0,0,1,0,0,16694
21552,2.02,,61.4,57.0,8.18,8.08,4.99,0,0,0,1,0,0,0,0,1,0,0,0,0,13642
21554,2.03,,61.7,61.0,8.18,8.04,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,12078
21668,2.01,,59.6,60.0,8.13,8.19,4.86,0,0,0,0,1,0,0,0,0,0,1,0,0,16304
21684,2.01,,60.6,59.0,8.11,8.25,4.96,0,0,0,0,1,0,0,0,1,0,0,0,0,17118
21691,2.0,,66.1,57.0,7.84,7.7,5.14,1,0,0,0,0,1,0,0,0,0,0,0,0,6532
21692,2.0,,61.7,56.0,8.0,8.13,4.98,0,0,1,0,0,0,0,0,1,0,0,0,0,15092
21760,2.51,,63.6,58.0,8.51,8.59,5.44,0,0,0,0,1,0,0,0,1,0,0,0,0,18029
21772,2.04,,60.7,62.0,8.3,8.15,4.96,0,0,0,1,0,0,0,1,0,0,0,0,0,15217
21782,2.04,,60.8,58.0,8.14,8.23,4.98,0,0,0,0,1,0,0,0,1,0,0,0,0,14810
21783,2.1,,64.6,58.0,8.05,8.01,5.19,1,0,0,0,0,1,0,0,0,0,0,0,0,6597
21799,2.52,,62.4,57.0,8.72,8.66,5.43,0,0,0,1,0,0,0,0,1,0,0,0,0,17522
21800,2.27,,63.0,54.0,8.36,8.39,5.28,0,0,1,0,0,0,0,0,1,0,0,0,0,15710
21804,2.03,,62.6,55.0,8.06,8.1,5.06,0,0,1,0,0,0,0,1,0,0,0,0,0,13357
21806,2.02,,61.1,58.0,8.07,8.16,4.96,0,0,0,0,1,0,0,1,0,0,0,0,0,18236
21813,2.01,,63.3,60.0,7.84,7.77,4.94,0,0,0,0,1,0,0,0,1,0,0,0,0,10772
21816,2.0,,63.6,62.0,7.97,7.8,5.02,0,1,0,0,0,1,0,0,0,0,0,0,0,6521
21818,2.01,,66.1,53.0,7.82,7.92,5.2,1,0,0,0,0,0,0,0,0,0,1,0,0,15888
21822,2.27,,59.3,61.0,8.47,8.55,5.05,0,1,0,0,0,0,0,0,0,1,0,0,0,17051
21837,2.03,,62.1,56.0,8.2,8.12,5.07,0,0,0,1,0,0,0,0,0,0,1,0,0,18139
21856,2.0,,61.4,57.0,8.05,8.11,4.96,0,0,1,0,0,0,0,1,0,0,0,0,0,16407
21893,2.0,,61.9,60.0,7.95,8.04,4.95,0,0,0,0,1,0,0,0,0,0,1,0,0,14403
21895,2.2,,61.2,59.0,8.42,8.37,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,17265
21909,2.15,,62.2,56.0,8.29,8.2,5.13,0,0,0,1,0,0,0,0,1,0,0,0,0,12458
21915,2.06,,62.6,58.0,8.06,8.03,5.04,0,0,0,1,0,0,0,0,1,0,0,0,0,12677
21930,2.51,,62.0,57.0,8.72,8.67,5.39,0,0,1,0,0,0,0,0,1,0,0,0,0,17162
21941,2.0,,61.8,57.0,8.1,8.15,5.02,0,0,1,0,0,0,0,1,0,0,0,0,0,18062
21951,2.0,,61.0,57.0,8.02,8.18,4.94,0,0,0,0,1,0,0,0,1,0,0,0,0,14340
22009,2.03,,59.9,57.0,8.14,8.25,4.91,0,0,0,0,1,0,0,0,0,0,1,0,0,17297
22011,2.01,,62.5,62.0,8.09,8.04,5.04,0,0,0,1,0,0,0,0,1,0,0,0,0,11825
22057,2.07,,60.7,59.0,8.21,8.16,4.97,0,0,0,1,0,0,0,0,1,0,0,0,0,18611
22062,2.2,,61.7,59.0,8.34,8.3,5.13,0,0,0,1,0,0,0,0,0,1,0,0,0,15201
22101,2.06,,58.7,61.0,8.31,8.33,4.88,0,0,0,0,1,1,0,0,0,0,0,0,0,9789
22108,2.01,,62.3,59.0,8.03,7.97,4.98,0,0,0,1,0,0,0,1,0,0,0,0,0,12048
22175,2.21,,61.9,56.0,8.4,8.36,5.19,0,0,1,0,0,0,0,0,1,0,0,0,0,13615
22186,2.04,,60.7,61.0,8.18,8.1,4.94,0,0,0,1,0,0,0,0,0,1,0,0,0,18104
22201,2.02,,61.9,61.0,8.06,8.02,4.98,0,1,0,0,0,0,0,0,1,0,0,0,0,15261
22241,2.25,,60.7,56.0,8.54,8.5,5.17,0,0,1,0,0,0,0,0,1,0,0,0,0,11104
22325,2.05,,60.0,58.0,8.31,8.23,4.96,0,0,0,1,0,0,0,0,1,0,0,0,0,12891
22357,2.01,,63.1,56.0,8.05,8.0,5.06,0,0,0,0,1,0,0,1,0,0,0,0,0,11825
22429,2.01,,59.0,64.0,8.25,8.19,4.85,0,1,0,0,0,0,0,0,0,0,1,0,0,11115
22441,2.0,,63.0,59.0,7.97,8.0,5.03,0,0,0,0,1,0,0,0,0,0,0,0,1,15076
22442,2.03,,62.6,59.0,8.1,8.06,5.06,0,0,0,1,0,0,0,0,0,0,1,0,0,18139
22444,2.01,,62.2,56.0,8.02,7.97,4.97,0,0,1,0,0,0,0,1,0,0,0,0,0,18741
22567,2.03,,61.7,59.0,8.17,8.1,5.02,0,0,0,1,0,0,0,1,0,0,0,0,0,16900
22614,2.01,,64.4,61.0,7.74,7.78,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,11212
22647,2.04,,65.4,55.0,7.87,7.93,5.17,1,0,0,0,0,0,0,0,1,0,0,0,0,12799
22659,2.0,,62.4,55.0,8.03,7.94,4.99,0,0,1,0,0,0,0,0,0,0,1,0,0,15451
22678,2.11,,60.9,59.0,8.3,8.25,5.04,0,0,0,1,0,0,0,0,1,0,0,0,0,12633
22698,2.1,,59.9,61.0,8.26,8.34,4.97,0,0,0,0,1,0,0,1,0,0,0,0,0,15474
22700,2.01,,62.1,56.0,8.11,8.06,5.02,0,0,0,1,0,0,0,0,1,0,0,0,0,14428
22769,2.5,,59.9,60.0,8.75,8.67,5.22,0,0,0,1,0,1,0,0,0,0,0,0,0,8467
22812,2.0,,55.3,65.0,8.42,8.35,4.64,1,0,0,0,0,0,0,0,1,0,0,0,0,11202
22831,2.16,,61.9,57.0,8.3,8.38,5.16,0,0,1,0,0,0,0,1,0,0,0,0,0,17820
22839,2.06,,62.3,57.0,8.2,8.12,5.09,0,0,1,0,0,0,0,0,1,0,0,0,0,14428
22861,2.01,,65.8,63.0,7.77,7.68,5.08,1,0,0,0,0,0,0,0,1,0,0,0,0,13587
22878,2.53,,59.6,59.0,8.9,8.82,5.29,0,0,0,1,0,0,0,0,1,0,0,0,0,17591
22931,2.16,,62.6,55.0,8.2,8.25,5.14,0,0,0,0,1,0,0,0,1,0,0,0,0,15166
22940,2.74,,63.3,58.0,8.88,8.84,5.61,0,0,0,0,1,0,0,0,1,0,0,0,0,17184
22955,2.03,,61.4,58.0,8.12,8.16,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,18535
22974,2.08,,62.0,56.0,8.21,8.1,5.06,0,0,1,0,0,0,0,0,1,0,0,0,0,11886
22988,2.01,,59.5,60.0,8.26,8.21,4.9,0,0,0,1,0,0,0,0,0,0,1,0,0,13003
22993,2.07,,61.1,58.0,8.27,8.2,5.03,0,0,0,1,0,0,0,1,0,0,0,0,0,13844
23048,2.0,,62.9,56.0,7.94,8.01,5.02,0,0,1,0,0,0,0,0,1,0,0,0,0,17534
23092,2.01,,63.8,55.0,8.0,7.96,5.09,0,1,0,0,0,0,0,1,0,0,0,0,0,15093
23179,2.01,,59.6,62.0,8.17,8.25,4.89,0,0,0,0,1,0,0,0,0,0,1,0,0,15919
23195,2.06,,64.1,56.0,8.09,7.97,5.15,0,1,0,0,0,0,0,1,0,0,0,0,0,11854
23196,2.0,,63.3,59.0,7.96,8.03,5.06,0,1,0,0,0,0,0,1,0,0,0,0,0,17600
23201,2.0,,59.8,60.0,8.09,8.13,4.85,0,0,0,0,1,0,0,0,1,0,0,0,0,11792
23219,2.72,,68.2,56.0,8.46,8.43,5.76,1,0,0,0,0,1,0,0,0,0,0,0,0,6870
23241,2.01,,61.8,60.0,7.99,8.04,4.95,0,0,0,1,0,0,0,1,0,0,0,0,0,18077
23255,2.01,,62.3,60.0,7.97,7.95,4.96,0,0,0,1,0,0,0,0,1,0,0,0,0,14558
