carat,depth,table,cut_0,cut_1,cut_2,cut_3,cut_4,color_1,color_2,color_3,color_4,color_5,color_6,color_7,clarity_0,clarity_1,clarity_2,clarity_3,clarity_4,clarity_5,clarity_6,clarity_7,price
1.01,63.2,59.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7665
0.41,63.3,55.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,947
0.61,62.4,57.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1572
1.04,61.8,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8098
0.35,62.7,57.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,614
0.38,62.2,57.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1026
1.02,62.1,57.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8401
0.7,64.7,55.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2117
0.73,58.0,61.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2485
0.3,61.6,57.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,655
0.31,63.3,57.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,749
0.26,61.7,61.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,564
0.3,61.8,60.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,605
0.75,59.2,58.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3024
1.01,59.5,60.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4853
0.35,61.7,55.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001
0.7,62.3,58.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2866
1.0,61.5,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4788
1.12,60.5,55.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5000
0.51,61.3,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1562
0.6,62.5,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1385
0.4,61.7,55.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1168
0.55,61.1,58.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1928
1.01,64.3,59.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4766
0.71,59.5,58.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2918
0.9,63.9,58.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3992
0.4,60.8,62.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,687
1.01,63.3,57.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4185
1.53,60.2,60.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10171
0.44,56.9,61.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1018
0.9,58.9,59.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3803
1.01,60.9,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4479
1.5,61.1,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3599
1.25,61.6,57.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8851
1.01,62.8,60.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4416
0.56,61.5,58.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2279
0.31,63.1,58.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,628
0.63,62.1,54.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1423
0.31,62.6,60.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,698
0.81,62.8,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3266
0.8,61.1,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3774
0.35,62.8,58.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,798
0.75,60.9,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2631
1.0,65.3,55.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3763
0.52,61.9,57.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1822
1.07,61.3,59.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7751
0.3,62.2,55.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,605
0.35,61.6,58.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,984
0.93,62.3,57.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3047
0.41,63.2,59.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,755
1.08,61.9,55.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7110
1.36,61.7,59.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7421
0.41,60.8,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,863
0.34,60.8,59.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,507
1.2,62.3,56.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8596
0.9,61.8,57.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2611
1.17,61.9,54.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10351
0.4,60.9,58.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1200
1.08,61.3,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6203
0.38,61.2,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,697
1.27,63.3,63.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5923
1.0,63.4,59.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5169
0.34,62.0,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,765
0.38,61.1,56.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1433
0.4,61.5,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1206
0.91,63.0,59.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3405
0.97,61.9,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4172
0.32,62.3,56.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,828
0.8,61.7,58.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3312
0.74,60.0,57.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3133
0.7,63.0,55.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2537
0.4,61.8,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,639
0.56,62.8,57.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1963
1.17,60.6,60.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7666
1.11,61.9,57.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4457
0.55,61.5,57.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1857
0.73,61.9,57.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3127
1.1,60.9,61.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7762
0.57,59.3,56.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1648
0.31,62.1,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1046
0.52,62.4,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2362
1.53,63.7,58.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8062
1.51,60.5,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18102
0.3,63.2,56.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,675
1.34,61.7,55.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6303
0.71,60.6,57.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2463
1.0,65.2,56.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4256
0.44,62.3,59.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,965
0.6,59.5,57.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1940
0.32,61.4,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,926
0.32,58.4,57.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,672
1.13,62.7,55.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4746
0.42,63.2,57.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,653
0.31,61.5,60.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,544
0.7,61.8,54.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2671
0.99,60.7,66.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3337
1.21,59.5,60.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5556
1.08,58.9,58.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6708
0.33,62.3,57.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,743
0.93,59.3,61.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3838
0.51,60.9,56.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1781
0.44,61.3,57.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1089
0.75,61.5,54.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3314
0.35,60.7,57.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,644
0.32,61.7,55.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,655
0.64,60.5,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2420
1.21,61.9,60.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6607
0.57,61.8,54.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2974
0.33,61.4,54.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,838
0.38,59.9,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,983
1.07,62.1,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5055
0.54,63.8,57.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1392
1.87,62.3,57.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10137
0.33,62.0,53.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,754
1.09,60.1,58.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15193
0.31,61.9,54.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,891
0.32,58.8,59.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,646
0.3,62.9,54.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,675
0.73,61.9,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3183
1.03,61.6,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8701
0.41,60.9,57.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1061
0.29,61.9,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,748
0.33,61.9,55.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,854
1.02,62.4,55.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5016
0.91,59.8,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2564
1.52,61.9,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9124
0.66,62.4,54.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2648
0.9,64.5,55.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3084
0.72,60.7,57.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3759
0.71,64.6,60.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2198
0.37,61.9,59.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,681
0.33,60.1,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,666
0.51,62.7,57.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1046
1.12,62.8,54.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4158
1.54,62.7,58.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15178
0.32,62.2,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,790
1.04,62.6,55.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4948
1.13,62.3,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5483
0.91,65.0,58.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2129
1.09,63.2,57.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4784
1.19,59.1,58.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7989
1.27,61.0,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5428
1.25,62.0,57.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5259
1.17,59.3,59.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7644
1.0,63.2,63.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9867
1.0,62.5,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3276
0.51,62.3,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1711
0.33,59.1,58.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,579
0.82,59.7,57.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2867
0.23,60.2,57.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,577
1.33,61.7,58.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12345
0.72,62.0,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2843
0.9,62.0,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2948
1.21,62.9,56.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5245
0.3,62.4,55.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1025
0.6,62.2,53.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2385
0.36,62.0,54.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,776
0.8,61.1,56.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4053
0.41,62.7,57.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1079
1.23,62.4,54.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10342
0.24,62.0,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,559
0.9,61.3,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1777
0.59,61.8,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1718
0.78,61.4,57.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3454
1.17,59.9,59.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4092
0.9,62.8,56.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3842
1.0,61.5,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4956
1.02,63.3,60.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5778
0.8,62.9,61.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2616
0.31,61.2,55.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,734
1.01,60.6,61.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3959
1.27,59.6,57.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9431
0.74,60.8,60.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4127
0.3,60.6,57.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,734
0.35,60.8,55.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1330
0.71,60.8,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3360
0.7,64.2,58.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2351
0.93,60.8,60.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3880
1.18,64.9,58.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7216
0.48,61.9,53.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,841
1.17,61.7,57.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10342
1.23,61.9,61.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3905
0.3,63.3,55.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,789
0.32,62.6,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,449
1.0,62.1,59.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7242
0.57,61.8,57.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1955
0.4,62.9,55.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,912
1.01,63.1,59.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5294
1.01,63.7,56.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5701
0.41,64.3,54.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,646
0.42,61.7,54.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,771
0.57,64.6,59.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1383
0.56,62.9,56.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1436
1.24,62.7,59.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4907
0.54,61.1,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1993
1.0,64.4,56.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5908
1.14,62.3,56.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7948
0.4,61.9,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,966
1.33,60.8,59.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6071
0.31,61.9,55.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,802
0.51,61.0,55.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1698
0.32,61.6,55.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,645
1.0,60.8,60.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4496
0.43,62.2,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1048
0.5,60.5,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2210
1.89,62.9,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10055
0.7,60.8,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3205
0.3,63.1,58.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,789
1.0,61.7,57.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2723
1.0,60.9,59.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5286
1.76,63.0,63.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9336
1.01,62.1,57.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4969
1.7,64.1,60.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15385
0.25,57.6,60.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,399
0.77,58.4,63.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2635
0.54,59.9,57.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1988
1.02,59.6,59.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3974
1.18,61.4,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5190
0.33,60.8,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,868
0.32,62.7,57.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,589
0.32,62.0,54.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,523
0.31,63.8,57.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,802
1.0,61.5,59.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4144
0.9,61.9,59.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7393
0.7,63.0,60.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2812
1.11,59.9,60.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4315
1.51,60.8,60.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13157
0.38,61.9,56.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1327
0.9,60.8,57.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3909
1.7,58.2,62.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10860
0.7,59.5,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2234
0.33,60.7,57.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,781
1.05,60.5,57.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8820
0.34,61.3,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,516
1.09,62.1,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5164
1.08,62.4,55.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6532
1.01,62.9,59.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4853
1.04,62.4,57.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4892
0.41,61.6,55.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1076
0.71,58.7,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2340
0.44,61.9,57.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,813
0.32,61.0,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,972
0.33,61.0,59.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,743
0.7,61.5,54.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2835
1.22,61.3,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4509
0.9,65.7,58.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2873
1.16,62.7,56.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5093
1.1,61.6,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5278
0.32,61.8,55.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,918
0.91,62.7,63.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4066
1.0,60.7,61.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7026
0.58,63.2,56.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1388
0.9,62.5,58.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4961
